MGI:MGI:1889817	replication initiator 1		GO:0022626		MGI	NCBITaxon:10090	IDA		PANTHER:PTHR24406	protein_coding_gene		PMID:20727851	20120618
MGI:MGI:1913508	mitochondrial ribosomal protein S17		GO:0005840		UniProt	NCBITaxon:10090	IEA	UniProtKB-KW:KW-0689	PANTHER:PTHR24088	protein_coding_gene		MGI:MGI:1354194|GO_REF:0000043	20240324
MGI:MGI:1913508	mitochondrial ribosomal protein S17		GO:0005840		UniProt	NCBITaxon:10090	IEA	InterPro:IPR000266	PANTHER:PTHR24088	protein_coding_gene		MGI:MGI:2152098|GO_REF:0000002	20240324
MGI:MGI:1913508	mitochondrial ribosomal protein S17		GO:0005763		GO_Central	NCBITaxon:10090	IBA	PANTHER:PTN000639784|UniProtKB:P82916|UniProtKB:Q9Y2R5	PANTHER:PTHR24088	protein_coding_gene		GO_REF:0000033	20170228
MGI:MGI:1913492	mitochondrial ribosomal protein S16		GO:0005763		UniProt	NCBITaxon:10090	ISS	UniProtKB:P82915	PANTHER:PTHR12919	protein_coding_gene		MGI:MGI:2151818|PMID:11402041	20150522
MGI:MGI:1913492	mitochondrial ribosomal protein S16		GO:0005763		ComplexPortal	NCBITaxon:10090	NAS		PANTHER:PTHR12919	protein_coding_gene		MGI:MGI:6867302|PMID:25838379	20200203
MGI:MGI:1913492	mitochondrial ribosomal protein S16		GO:0005763		MGI	NCBITaxon:10090	ISO	UniProtKB:Q9Y3D3	PANTHER:PTHR12919	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20010817
MGI:MGI:1913492	mitochondrial ribosomal protein S16		GO:0005840		UniProt	NCBITaxon:10090	IEA	UniProtKB-KW:KW-0689	PANTHER:PTHR12919	protein_coding_gene		MGI:MGI:1354194|GO_REF:0000043	20240324
MGI:MGI:1913492	mitochondrial ribosomal protein S16		GO:0005840		UniProt	NCBITaxon:10090	IEA	InterPro:IPR000307	PANTHER:PTHR12919	protein_coding_gene		MGI:MGI:2152098|GO_REF:0000002	20240324
MGI:MGI:1913492	mitochondrial ribosomal protein S16		GO:0005763		GO_Central	NCBITaxon:10090	IBA	PANTHER:PTN000308746|UniProtKB:Q9Y3D3|UniProtKB:P82915|SGD:S000005934	PANTHER:PTHR12919	protein_coding_gene		GO_REF:0000033	20170228
MGI:MGI:1913480	mitochondrial ribosomal protein S28		GO:0005763		ComplexPortal	NCBITaxon:10090	NAS		PANTHER:PTHR13447	protein_coding_gene		MGI:MGI:6867302|PMID:25838379	20200203
MGI:MGI:1913480	mitochondrial ribosomal protein S28		GO:0005840		UniProt	NCBITaxon:10090	IEA	UniProtKB-KW:KW-0689	PANTHER:PTHR13447	protein_coding_gene		MGI:MGI:1354194|GO_REF:0000043	20240324
MGI:MGI:1913480	mitochondrial ribosomal protein S28		GO:0005763		GO_Central	NCBITaxon:10090	IBA	PANTHER:PTN001002997|UniProtKB:P82928	PANTHER:PTHR13447	protein_coding_gene		GO_REF:0000033	20170228
MGI:MGI:1913473	mitochondrial ribosomal protein L35		GO:0005762		MGI	NCBITaxon:10090	ISO	UniProtKB:Q9NZE8	PANTHER:PTHR15909	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20161018
MGI:MGI:1913473	mitochondrial ribosomal protein L35		GO:0005762		ComplexPortal	NCBITaxon:10090	NAS		PANTHER:PTHR15909	protein_coding_gene		MGI:MGI:6867305|PMID:25278503	20200203
MGI:MGI:1913473	mitochondrial ribosomal protein L35		GO:0005840		UniProt	NCBITaxon:10090	IEA	UniProtKB-KW:KW-0689	PANTHER:PTHR15909	protein_coding_gene		MGI:MGI:1354194|GO_REF:0000043	20240324
MGI:MGI:1913473	mitochondrial ribosomal protein L35		GO:0005840		UniProt	NCBITaxon:10090	IEA	InterPro:IPR021137	PANTHER:PTHR15909	protein_coding_gene		MGI:MGI:2152098|GO_REF:0000002	20240324
MGI:MGI:1913461	ribosomal protein L3-like		GO:0005840		UniProt	NCBITaxon:10090	IEA	UniProtKB-KW:KW-0689	PANTHER:PTHR11363	protein_coding_gene		MGI:MGI:1354194|GO_REF:0000043	20240324
MGI:MGI:1913461	ribosomal protein L3-like		GO:0005840		UniProt	NCBITaxon:10090	IEA	InterPro:IPR045077|InterPro:IPR000597	PANTHER:PTHR11363	protein_coding_gene		MGI:MGI:2152098|GO_REF:0000002	20240324
MGI:MGI:1913461	ribosomal protein L3-like		GO:0022625		UniProt	NCBITaxon:10090	IDA		PANTHER:PTHR11363	protein_coding_gene		MGI:MGI:7432473|PMID:36517592	20221219
MGI:MGI:1913461	ribosomal protein L3-like		GO:0022625		GO_Central	NCBITaxon:10090	IBA	PANTHER:PTN000146039|UniProtKB:Q8IJC6|MGI:MGI:1351605|MGI:MGI:1913461|UniProtKB:P39023|SGD:S000005589|RGD:735105	PANTHER:PTHR11363	protein_coding_gene		GO_REF:0000033	20230405
MGI:MGI:1913434	ribosomal protein S4-like		GO:0022627	"{""relationship"": {""relation"": [{""id"": ""BFO:0000050"", ""label"": ""part of""}], ""id"": ""EMAPA:17972"", ""label"": ""EMAPA:17972""}}"	MGI	NCBITaxon:10090	IDA			pseudogene		PMID:23500592	20140113
MGI:MGI:2384784	eukaryotic translation initiation factor 4, gamma 1		GO:0005840		MGI	NCBITaxon:10090	ISO	UniProtKB:Q04637	PANTHER:PTHR23253	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20230928
MGI:MGI:97173	metallothionein 3		GO:0005840		MGI	NCBITaxon:10090	ISO	RGD:621252	PANTHER:PTHR23299	protein_coding_gene		MGI:MGI:4417868|GO_REF:0000096	20150127
MGI:MGI:3651519	ribosomal protein L37, retrotransposed		GO:0005840		UniProt	NCBITaxon:10090	IEA	InterPro:IPR001569|InterPro:IPR011331|InterPro:IPR018267		protein_coding_gene		MGI:MGI:2152098|GO_REF:0000002	20240324
MGI:MGI:3651519	ribosomal protein L37, retrotransposed		GO:0005840		UniProt	NCBITaxon:10090	IEA	UniProtKB-KW:KW-0689		protein_coding_gene		MGI:MGI:1354194|GO_REF:0000043	20240324
MGI:MGI:3651519	ribosomal protein L37, retrotransposed		GO:0022625		MGI	NCBITaxon:10090	ISO	UniProtKB:P61927		protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20230615
MGI:MGI:3651519	ribosomal protein L37, retrotransposed		GO:0022625		MGI	NCBITaxon:10090	ISO	RGD:621204		protein_coding_gene		MGI:MGI:4417868|GO_REF:0000096	20160217
MGI:MGI:3651519	ribosomal protein L37, retrotransposed		GO:0022626		MGI	NCBITaxon:10090	ISO	UniProtKB:P61927		protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20230705
MGI:MGI:1914223	mitochondrial ribosomal protein S18B		GO:0005763		UniProt	NCBITaxon:10090	ISS	UniProtKB:P82918	PANTHER:PTHR13329	protein_coding_gene		MGI:MGI:2151818|PMID:11402041	20150522
MGI:MGI:1914223	mitochondrial ribosomal protein S18B		GO:0005763		MGI	NCBITaxon:10090	ISO	UniProtKB:Q9Y676	PANTHER:PTHR13329	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20170106
MGI:MGI:1914223	mitochondrial ribosomal protein S18B		GO:0005763		ComplexPortal	NCBITaxon:10090	NAS		PANTHER:PTHR13329	protein_coding_gene		MGI:MGI:6867302|PMID:25838379	20200203
MGI:MGI:1914223	mitochondrial ribosomal protein S18B		GO:0005840		UniProt	NCBITaxon:10090	IEA	InterPro:IPR001648	PANTHER:PTHR13329	protein_coding_gene		MGI:MGI:2152098|GO_REF:0000002	20240324
MGI:MGI:1914223	mitochondrial ribosomal protein S18B		GO:0005840		UniProt	NCBITaxon:10090	IEA	UniProtKB-KW:KW-0689	PANTHER:PTHR13329	protein_coding_gene		MGI:MGI:1354194|GO_REF:0000043	20240324
MGI:MGI:1915195	ribosomal protein L41		GO:0005840		UniProt	NCBITaxon:10090	IEA	UniProtKB-KW:KW-0689		protein_coding_gene		MGI:MGI:1354194|GO_REF:0000043	20240324
MGI:MGI:1915195	ribosomal protein L41		GO:0005840		UniProt	NCBITaxon:10090	IEA	InterPro:IPR007836		protein_coding_gene		MGI:MGI:2152098|GO_REF:0000002	20240324
MGI:MGI:1915195	ribosomal protein L41		GO:0022625		UniProt	NCBITaxon:10090	IDA			protein_coding_gene		MGI:MGI:7432473|PMID:36517592	20221219
MGI:MGI:1915195	ribosomal protein L41		GO:0022625		ComplexPortal	NCBITaxon:10090	IPI			protein_coding_gene		MGI:MGI:7432473|PMID:36517592	20230615
MGI:MGI:1915191	ribosomal protein S27-like		GO:0005840		UniProt	NCBITaxon:10090	IEA	InterPro:IPR000592	PANTHER:PTHR11594	protein_coding_gene		MGI:MGI:2152098|GO_REF:0000002	20240324
MGI:MGI:1915191	ribosomal protein S27-like		GO:0005840		UniProt	NCBITaxon:10090	IEA	UniProtKB-KW:KW-0689	PANTHER:PTHR11594	protein_coding_gene		MGI:MGI:1354194|GO_REF:0000043	20240324
MGI:MGI:1915191	ribosomal protein S27-like		GO:0022627		GO_Central	NCBITaxon:10090	IBA	PANTHER:PTN000174285|MGI:MGI:1888676|SGD:S000001639|RGD:621045|UniProtKB:P42677|UniProtKB:Q8IEN2|SGD:S000001063	PANTHER:PTHR11594	protein_coding_gene		GO_REF:0000033	20230405
MGI:MGI:1915141	ribosomal protein L4		GO:0015934		MGI	NCBITaxon:10090	ISO	RGD:619824	PANTHER:PTHR19431	protein_coding_gene		MGI:MGI:4417868|GO_REF:0000096	20091202
MGI:MGI:1915141	ribosomal protein L4		GO:0022625		MGI	NCBITaxon:10090	ISO	UniProtKB:P36578	PANTHER:PTHR19431	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20230615
MGI:MGI:1915141	ribosomal protein L4		GO:0022625		MGI	NCBITaxon:10090	ISO	RGD:619824	PANTHER:PTHR19431	protein_coding_gene		MGI:MGI:4417868|GO_REF:0000096	20160217
MGI:MGI:1915141	ribosomal protein L4		GO:0022625		ComplexPortal	NCBITaxon:10090	IPI		PANTHER:PTHR19431	protein_coding_gene		MGI:MGI:7432473|PMID:36517592	20230615
MGI:MGI:1915141	ribosomal protein L4		GO:0022625		UniProt	NCBITaxon:10090	IDA		PANTHER:PTHR19431	protein_coding_gene		MGI:MGI:7432473|PMID:36517592	20221219
MGI:MGI:1915141	ribosomal protein L4		GO:0022626		MGI	NCBITaxon:10090	ISO	UniProtKB:P36578	PANTHER:PTHR19431	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20230705
MGI:MGI:1915141	ribosomal protein L4		GO:0022625		GO_Central	NCBITaxon:10090	IBA	PANTHER:PTN000454620|SGD:S000002419|MGI:MGI:1915141|UniProtKB:P36578|SGD:S000000235|UniProtKB:Q8I431|RGD:619824	PANTHER:PTHR19431	protein_coding_gene		GO_REF:0000033	20230111
MGI:MGI:1915141	ribosomal protein L4		GO:0005840	"{""relationship"": {""relation"": [{""id"": ""BFO:0000050"", ""label"": ""part of""}], ""id"": ""GO:0098794"", ""label"": ""postsynapse""}}"	SynGO	NCBITaxon:10090	NAS		PANTHER:PTHR19431	protein_coding_gene		PMID:16452087	20240306
MGI:MGI:1915141	ribosomal protein L4		GO:0005840	"{""relationship"": {""relation"": [{""id"": ""BFO:0000050"", ""label"": ""part of""}], ""id"": ""GO:0098793"", ""label"": ""presynapse""}}"	SynGO	NCBITaxon:10090	NAS		PANTHER:PTHR19431	protein_coding_gene		PMID:16452087	20240306
MGI:MGI:1915443	ribosomal protein L24		GO:0022625		ComplexPortal	NCBITaxon:10090	IPI		PANTHER:PTHR10792	protein_coding_gene		MGI:MGI:7432473|PMID:36517592	20230615
MGI:MGI:1915443	ribosomal protein L24		GO:0022625		UniProt	NCBITaxon:10090	IDA		PANTHER:PTHR10792	protein_coding_gene		MGI:MGI:7432473|PMID:36517592	20221219
MGI:MGI:1915443	ribosomal protein L24		GO:0022625		MGI	NCBITaxon:10090	ISO	UniProtKB:P83731	PANTHER:PTHR10792	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20230615
MGI:MGI:1915443	ribosomal protein L24		GO:0022626		MGI	NCBITaxon:10090	ISO	RGD:621191	PANTHER:PTHR10792	protein_coding_gene		MGI:MGI:4417868|GO_REF:0000096	20160211
MGI:MGI:1915443	ribosomal protein L24		GO:0022626		MGI	NCBITaxon:10090	ISO	UniProtKB:P83731	PANTHER:PTHR10792	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20230705
MGI:MGI:1915443	ribosomal protein L24		GO:0022625		GO_Central	NCBITaxon:10090	IBA	PANTHER:PTN000082479|SGD:S000002999|SGD:S000003380|MGI:MGI:1915443|RGD:621191|UniProtKB:P83731	PANTHER:PTHR10792	protein_coding_gene		GO_REF:0000033	20211215
MGI:MGI:1915443	ribosomal protein L24		GO:0022625		MGI	NCBITaxon:10090	ISO	UniProtKB:P83732	PANTHER:PTHR10792	protein_coding_gene		GO_REF:0000008	20080730
MGI:MGI:1915443	ribosomal protein L24		GO:0005840	"{""relationship"": {""relation"": [{""id"": ""BFO:0000050"", ""label"": ""part of""}], ""id"": ""GO:0098794"", ""label"": ""postsynapse""}}"	SynGO	NCBITaxon:10090	NAS		PANTHER:PTHR10792	protein_coding_gene		PMID:16452087	20240306
MGI:MGI:1915443	ribosomal protein L24		GO:0005840	"{""relationship"": {""relation"": [{""id"": ""BFO:0000050"", ""label"": ""part of""}], ""id"": ""GO:0098793"", ""label"": ""presynapse""}}"	SynGO	NCBITaxon:10090	NAS		PANTHER:PTHR10792	protein_coding_gene		PMID:16452087	20240306
MGI:MGI:1915422	ribosomal protein L39-like		GO:0005840		UniProt	NCBITaxon:10090	IEA	InterPro:IPR000077|InterPro:IPR020083	PANTHER:PTHR19970	protein_coding_gene		MGI:MGI:2152098|GO_REF:0000002	20240324
MGI:MGI:1915422	ribosomal protein L39-like		GO:0005840		UniProt	NCBITaxon:10090	IEA	UniProtKB-KW:KW-0689	PANTHER:PTHR19970	protein_coding_gene		MGI:MGI:1354194|GO_REF:0000043	20240324
MGI:MGI:1915422	ribosomal protein L39-like		GO:0022625		UniProt	NCBITaxon:10090	IDA		PANTHER:PTHR19970	protein_coding_gene		MGI:MGI:7432473|PMID:36517592	20221220
MGI:MGI:1915422	ribosomal protein L39-like		GO:0022625		GO_Central	NCBITaxon:10090	IBA	PANTHER:PTN000463054|MGI:MGI:1915422|RGD:3593|UniProtKB:P62891|MGI:MGI:1914498|SGD:S000003725|UniProtKB:C0H4H3	PANTHER:PTHR19970	protein_coding_gene		GO_REF:0000033	20230406
MGI:MGI:3644086	ribosomal protein L36, pseudogene 4		GO:0022625		GO_Central	NCBITaxon:10090	IBA	PANTHER:PTN000012121|SGD:S000006438|UniProtKB:Q9Y3U8|RGD:62085|UniProtKB:Q8I713|SGD:S000004807|MGI:MGI:1860603	PANTHER:PTHR10114	pseudogene		GO_REF:0000033	20230109
MGI:MGI:1922867	ribosomal protein S25		GO:0005840		MGI	NCBITaxon:10090	ISO	UniProtKB:P62851	PANTHER:PTHR12850	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20080828
MGI:MGI:1922867	ribosomal protein S25		GO:0022626		MGI	NCBITaxon:10090	ISO	UniProtKB:P62851	PANTHER:PTHR12850	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20230705
MGI:MGI:1922867	ribosomal protein S25		GO:0022627		UniProt	NCBITaxon:10090	IDA		PANTHER:PTHR12850	protein_coding_gene		MGI:MGI:7432473|PMID:36517592	20221220
MGI:MGI:1922867	ribosomal protein S25		GO:0022627		ComplexPortal	NCBITaxon:10090	NAS		PANTHER:PTHR12850	protein_coding_gene		MGI:MGI:6810796|PMID:25901680	20230511
MGI:MGI:1922867	ribosomal protein S25		GO:0022627		MGI	NCBITaxon:10090	ISO	UniProtKB:P62851	PANTHER:PTHR12850	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20080828
MGI:MGI:1922867	ribosomal protein S25		GO:0022627		MGI	NCBITaxon:10090	ISO	RGD:621043	PANTHER:PTHR12850	protein_coding_gene		MGI:MGI:4417868|GO_REF:0000096	20080811
MGI:MGI:1922867	ribosomal protein S25		GO:0022627		GO_Central	NCBITaxon:10090	IBA	PANTHER:PTN000982949|UniProtKB:Q8ILN8|RGD:621043|SGD:S000003259|SGD:S000004325|UniProtKB:P62851|MGI:MGI:1922867	PANTHER:PTHR12850	protein_coding_gene		GO_REF:0000033	20230406
MGI:MGI:3704270	ribosomal protein L34, pseudogene 1		GO:0022625		MGI	NCBITaxon:10090	ISO	UniProtKB:P49207		pseudogene		MGI:MGI:4834177|GO_REF:0000119	20230615
MGI:MGI:3704270	ribosomal protein L34, pseudogene 1		GO:0022625		MGI	NCBITaxon:10090	ISO	RGD:1309402		pseudogene		MGI:MGI:4417868|GO_REF:0000096	20160217
MGI:MGI:3704270	ribosomal protein L34, pseudogene 1		GO:0022626		MGI	NCBITaxon:10090	ISO	UniProtKB:P49207		pseudogene		MGI:MGI:4834177|GO_REF:0000119	20230705
MGI:MGI:1346333	mitochondrial ribosomal protein S12		GO:0005763		UniProt	NCBITaxon:10090	ISS	UniProtKB:Q29RU1	PANTHER:PTHR11652	protein_coding_gene		MGI:MGI:2151818|PMID:11402041	20150522
MGI:MGI:1346333	mitochondrial ribosomal protein S12		GO:0005763		MGI	NCBITaxon:10090	ISO	UniProtKB:O15235	PANTHER:PTHR11652	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20170106
MGI:MGI:1346333	mitochondrial ribosomal protein S12		GO:0005763		ComplexPortal	NCBITaxon:10090	NAS		PANTHER:PTHR11652	protein_coding_gene		MGI:MGI:6867302|PMID:25838379	20200203
MGI:MGI:1346333	mitochondrial ribosomal protein S12		GO:0015935		UniProt	NCBITaxon:10090	IEA	InterPro:IPR005679	PANTHER:PTHR11652	protein_coding_gene		MGI:MGI:2152098|GO_REF:0000002	20240324
MGI:MGI:1346333	mitochondrial ribosomal protein S12		GO:0005840		GO_Central	NCBITaxon:10090	IBA	PANTHER:PTN000182999|UniProtKB:O15235|UniProtKB:P0A7S3|SGD:S000005319|RGD:621039|MGI:MGI:1913725|UniProtKB:Q6SA96|SGD:S000006336|UniProtKB:P62266|UniProtKB:Q29RU1|SGD:S000003350|FB:FBgn0033912	PANTHER:PTHR11652	protein_coding_gene		GO_REF:0000033	20240205
MGI:MGI:2442640	cytoplasmic polyadenylation element binding protein 2		GO:0005840		MGI	NCBITaxon:10090	IDA		PANTHER:PTHR12566	protein_coding_gene		PMID:22157746	20120502
MGI:MGI:98003	ribosomal protein L18		GO:0005840		UniProt	NCBITaxon:10090	IEA	InterPro:IPR000039|InterPro:IPR021132	PANTHER:PTHR10934	protein_coding_gene		MGI:MGI:2152098|GO_REF:0000002	20240324
MGI:MGI:98003	ribosomal protein L18		GO:0005840		UniProt	NCBITaxon:10090	IEA	UniProtKB-KW:KW-0689	PANTHER:PTHR10934	protein_coding_gene		MGI:MGI:1354194|GO_REF:0000043	20240324
MGI:MGI:98003	ribosomal protein L18		GO:0022625		MGI	NCBITaxon:10090	ISO	UniProtKB:Q07020	PANTHER:PTHR10934	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20230615
MGI:MGI:98003	ribosomal protein L18		GO:0022625		UniProt	NCBITaxon:10090	IDA		PANTHER:PTHR10934	protein_coding_gene		MGI:MGI:7432473|PMID:36517592	20221219
MGI:MGI:98003	ribosomal protein L18		GO:0022625		MGI	NCBITaxon:10090	ISO	RGD:621182	PANTHER:PTHR10934	protein_coding_gene		MGI:MGI:4417868|GO_REF:0000096	20160217
MGI:MGI:98003	ribosomal protein L18		GO:0022625		ComplexPortal	NCBITaxon:10090	IPI		PANTHER:PTHR10934	protein_coding_gene		MGI:MGI:7432473|PMID:36517592	20230615
MGI:MGI:98003	ribosomal protein L18		GO:0022626		MGI	NCBITaxon:10090	ISO	UniProtKB:Q07020	PANTHER:PTHR10934	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20230705
MGI:MGI:98003	ribosomal protein L18		GO:0022625		GO_Central	NCBITaxon:10090	IBA	PANTHER:PTN000859219|MGI:MGI:98003|RGD:621182|SGD:S000005245|UniProtKB:Q07020|SGD:S000005480	PANTHER:PTHR10934	protein_coding_gene		GO_REF:0000033	20211215
MGI:MGI:103064	DEAD box helicase 3, X-linked		GO:0022627		MGI	NCBITaxon:10090	ISO	UniProtKB:O00571	PANTHER:PTHR47958	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20120803
MGI:MGI:1927636	ribosomal protein lateral stalk subunit P0		GO:0005840		UniProt	NCBITaxon:10090	IEA	UniProtKB-KW:KW-0689	PANTHER:PTHR45699	protein_coding_gene		MGI:MGI:1354194|GO_REF:0000043	20240324
MGI:MGI:1927636	ribosomal protein lateral stalk subunit P0		GO:0022625		MGI	NCBITaxon:10090	ISO	UniProtKB:P05388	PANTHER:PTHR45699	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20230615
MGI:MGI:1927636	ribosomal protein lateral stalk subunit P0		GO:0022625		ComplexPortal	NCBITaxon:10090	IPI		PANTHER:PTHR45699	protein_coding_gene		MGI:MGI:7432473|PMID:36517592	20230615
MGI:MGI:1927636	ribosomal protein lateral stalk subunit P0		GO:0022626		MGI	NCBITaxon:10090	ISO	UniProtKB:P05388	PANTHER:PTHR45699	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20230705
MGI:MGI:1927636	ribosomal protein lateral stalk subunit P0		GO:0022625		GO_Central	NCBITaxon:10090	IBA	PANTHER:PTN000474664|UniProtKB:O24573|SGD:S000004332|UniProtKB:P05388|MGI:MGI:1927636	PANTHER:PTHR45699	protein_coding_gene		GO_REF:0000033	20211218
MGI:MGI:1918355	mitochondrial transcription termination factor 4		GO:0005762		MGI	NCBITaxon:10090	ISO	UniProtKB:Q7Z6M4	PANTHER:PTHR13068	protein_coding_gene		PMID:21531335	20111227
MGI:MGI:1918305	nuclear export mediator factor		GO:0022626		MGI	NCBITaxon:10090	ISO	UniProtKB:O60524	PANTHER:PTHR15239	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20230301
MGI:MGI:1921850	mitochondrial ribosomal protein L47		GO:0005761		UniProt	NCBITaxon:10090	IEA	InterPro:IPR010729	PANTHER:PTHR21183	protein_coding_gene		MGI:MGI:2152098|GO_REF:0000002	20240324
MGI:MGI:1921850	mitochondrial ribosomal protein L47		GO:0005762		MGI	NCBITaxon:10090	ISO	UniProtKB:Q9HD33	PANTHER:PTHR21183	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20161101
MGI:MGI:1921850	mitochondrial ribosomal protein L47		GO:0005762		ComplexPortal	NCBITaxon:10090	NAS		PANTHER:PTHR21183	protein_coding_gene		MGI:MGI:6867305|PMID:25278503	20200203
MGI:MGI:1921850	mitochondrial ribosomal protein L47		GO:0005840		UniProt	NCBITaxon:10090	IEA	UniProtKB-KW:KW-0689	PANTHER:PTHR21183	protein_coding_gene		MGI:MGI:1354194|GO_REF:0000043	20240324
MGI:MGI:1921850	mitochondrial ribosomal protein L47		GO:0005762		GO_Central	NCBITaxon:10090	IBA	PANTHER:PTN000476023|UniProtKB:Q9HD33|SGD:S000004431	PANTHER:PTHR21183	protein_coding_gene		GO_REF:0000033	20170228
MGI:MGI:2153089	mitochondrial ribosomal protein S2		GO:0005763		ComplexPortal	NCBITaxon:10090	NAS		PANTHER:PTHR12534	protein_coding_gene		MGI:MGI:6867302|PMID:25838379	20200203
MGI:MGI:2153089	mitochondrial ribosomal protein S2		GO:0005763		UniProt	NCBITaxon:10090	ISS	UniProtKB:P82923	PANTHER:PTHR12534	protein_coding_gene		MGI:MGI:2151818|PMID:11402041	20150522
MGI:MGI:2153089	mitochondrial ribosomal protein S2		GO:0005763		MGI	NCBITaxon:10090	ISO	UniProtKB:Q9Y399	PANTHER:PTHR12534	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20170106
MGI:MGI:2153089	mitochondrial ribosomal protein S2		GO:0005840		UniProt	NCBITaxon:10090	IEA	InterPro:IPR001865|InterPro:IPR018130	PANTHER:PTHR12534	protein_coding_gene		MGI:MGI:2152098|GO_REF:0000002	20240324
MGI:MGI:2153089	mitochondrial ribosomal protein S2		GO:0005840		UniProt	NCBITaxon:10090	IEA	UniProtKB-KW:KW-0689	PANTHER:PTHR12534	protein_coding_gene		MGI:MGI:1354194|GO_REF:0000043	20240324
MGI:MGI:2153089	mitochondrial ribosomal protein S2		GO:0015935		UniProt	NCBITaxon:10090	IEA	InterPro:IPR005706	PANTHER:PTHR12534	protein_coding_gene		MGI:MGI:2152098|GO_REF:0000002	20240324
MGI:MGI:2153089	mitochondrial ribosomal protein S2		GO:0005763		GO_Central	NCBITaxon:10090	IBA	PANTHER:PTN000283442|SGD:S000000996|UniProtKB:P82923|UniProtKB:Q9Y399	PANTHER:PTHR12534	protein_coding_gene		GO_REF:0000033	20170228
MGI:MGI:102547	FAU ubiquitin like and ribosomal protein S30 fusion		GO:0005840		UniProt	NCBITaxon:10090	IEA	InterPro:IPR006846	PANTHER:PTHR10666	protein_coding_gene		MGI:MGI:2152098|GO_REF:0000002	20240324
MGI:MGI:102547	FAU ubiquitin like and ribosomal protein S30 fusion		GO:0005840		UniProt	NCBITaxon:10090	IEA	UniProtKB-KW:KW-0689	PANTHER:PTHR10666	protein_coding_gene		MGI:MGI:1354194|GO_REF:0000043	20240324
MGI:MGI:102547	FAU ubiquitin like and ribosomal protein S30 fusion		GO:0022626		MGI	NCBITaxon:10090	ISO	UniProtKB:P62861	PANTHER:PTHR10666	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20230705
MGI:MGI:102547	FAU ubiquitin like and ribosomal protein S30 fusion		GO:0022627		UniProt	NCBITaxon:10090	IDA		PANTHER:PTHR10666	protein_coding_gene		MGI:MGI:7432473|PMID:36517592	20221220
MGI:MGI:102547	FAU ubiquitin like and ribosomal protein S30 fusion		GO:0022627		ComplexPortal	NCBITaxon:10090	NAS		PANTHER:PTHR10666	protein_coding_gene		MGI:MGI:6810796|PMID:25901680	20230511
MGI:MGI:102547	FAU ubiquitin like and ribosomal protein S30 fusion		GO:0022627		MGI	NCBITaxon:10090	ISO	UniProtKB:P62861	PANTHER:PTHR10666	protein_coding_gene		MGI:MGI:4834177|GO_REF:0000119	20090119
MGI:MGI:3782787	ribosomal protein L36, pseudogene 12		GO:0022625		MGI	NCBITaxon:10090	ISO	UniProtKB:Q9Y3U8		pseudogene		MGI:MGI:4834177|GO_REF:0000119	20230615
MGI:MGI:3782787	ribosomal protein L36, pseudogene 12		GO:0022626		MGI	NCBITaxon:10090	ISO	UniProtKB:Q9Y3U8		pseudogene		MGI:MGI:4834177|GO_REF:0000119	20230705
